#
# $FreeBSD$
#
# Obtained from libiconv-0.13.1
#
0x00	0x0000
0x876B	0x3323
0x876C	0x332B
0x876D	0x334A
0x876E	0x333B
0x876F	0x339C
0x8770	0x339D
0x8771	0x339E
0x8772	0x338E
0x8773	0x338F
0x8774	0x33C4
0x8775	0x33A1
0x8776	0x216B
0x877E	0x337B
0x8780	0x301D
0x8781	0x301F
0x8782	0x2116
0x8783	0x33CD
0x8784	0x2121
0x8785	0x32A4
0x8786	0x32A5
0x8787	0x32A6
0x8788	0x32A7
0x8789	0x32A8
0x878A	0x3231
0x878B	0x3232
0x878C	0x3239
0x878D	0x337E
0x878E	0x337D
0x878F	0x337C
0x8793	0x222E
0x8798	0x221F
0x8799	0x22BF
0x879D	0x2756
0x879E	0x261E
0x879F	0x4FF1
0x87A0	0x2000B
0x87A1	0x3402
0x87A2	0x4E28
0x87A3	0x4E2F
0x87A4	0x4E30
0x87A5	0x4E8D
0x87A6	0x4EE1
0x87A7	0x4EFD
0x87A8	0x4EFF
0x87A9	0x4F03
0x87AA	0x4F0B
0x87AB	0x4F60
0x87AC	0x4F48
0x87AD	0x4F49
0x87AE	0x4F56
0x87AF	0x4F5F
0x87B0	0x4F6A
0x87B1	0x4F6C
0x87B2	0x4F7E
0x87B3	0x4F8A
0x87B4	0x4F94
0x87B5	0x4F97
0x87B6	0xFA30
0x87B7	0x4FC9
0x87B8	0x4FE0
0x87B9	0x5001
0x87BA	0x5002
0x87BB	0x500E
0x87BC	0x5018
0x87BD	0x5027
0x87BE	0x502E
0x87BF	0x5040
0x87C0	0x503B
0x87C1	0x5041
0x87C2	0x5094
0x87C3	0x50CC
0x87C4	0x50F2
0x87C5	0x50D0
0x87C6	0x50E6
0x87C7	0xFA31
0x87C8	0x5106
0x87C9	0x5103
0x87CA	0x510B
0x87CB	0x511E
0x87CC	0x5135
0x87CD	0x514A
0x87CE	0xFA32
0x87CF	0x5155
0x87D0	0x5157
0x87D1	0x34B5
0x87D2	0x519D
0x87D3	0x51C3
0x87D4	0x51CA
0x87D5	0x51DE
0x87D6	0x51E2
0x87D7	0x51EE
0x87D8	0x5201
0x87D9	0x34DB
0x87DA	0x5213
0x87DB	0x5215
0x87DC	0x5249
0x87DD	0x5257
0x87DE	0x5261
0x87DF	0x5293
0x87E0	0x52C8
0x87E1	0xFA33
0x87E2	0x52CC
0x87E3	0x52D0
0x87E4	0x52D6
0x87E5	0x52DB
0x87E6	0xFA34
0x87E7	0x52F0
0x87E8	0x52FB
0x87E9	0x5300
0x87EA	0x5307
0x87EB	0x531C
0x87EC	0xFA35
0x87ED	0x5361
0x87EE	0x5363
0x87EF	0x537D
0x87F0	0x5393
0x87F1	0x539D
0x87F2	0x53B2
0x87F3	0x5412
0x87F4	0x5427
0x87F5	0x544D
0x87F6	0x549C
0x87F7	0x546B
0x87F8	0x5474
0x87F9	0x547F
0x87FA	0x5488
0x87FB	0x5496
0x87FC	0x54A1
0x8840	0x54A9
0x8841	0x54C6
0x8842	0x54FF
0x8843	0x550E
0x8844	0x552B
0x8845	0x5535
0x8846	0x5550
0x8847	0x555E
0x8848	0x5581
0x8849	0x5586
0x884A	0x558E
0x884B	0xFA36
0x884C	0x55AD
0x884D	0x55CE
0x884E	0xFA37
0x884F	0x5608
0x8850	0x560E
0x8851	0x563B
0x8852	0x5649
0x8853	0x5676
0x8854	0x5666
0x8855	0xFA38
0x8856	0x566F
0x8857	0x5671
0x8858	0x5672
0x8859	0x5699
0x885A	0x569E
0x885B	0x56A9
0x885C	0x56AC
0x885D	0x56B3
0x885E	0x56C9
0x885F	0x56CA
0x8860	0x570A
0x8861	0x2123D
0x8862	0x5721
0x8863	0x572F
0x8864	0x5733
0x8865	0x5734
0x8866	0x5770
0x8867	0x5777
0x8868	0x577C
0x8869	0x579C
0x886A	0xFA0F
0x886B	0x2131B
0x886C	0x57B8
0x886D	0x57C7
0x886E	0x57C8
0x886F	0x57CF
0x8870	0x57E4
0x8871	0x57ED
0x8872	0x57F5
0x8873	0x57F6
0x8874	0x57FF
0x8875	0x5809
0x8876	0xFA10
0x8877	0x5861
0x8878	0x5864
0x8879	0xFA39
0x887A	0x587C
0x887B	0x5889
0x887C	0x589E
0x887D	0xFA3A
0x887E	0x58A9
0x8880	0x2146E
0x8881	0x58D2
0x8882	0x58CE
0x8883	0x58D4
0x8884	0x58DA
0x8885	0x58E0
0x8886	0x58E9
0x8887	0x590C
0x8888	0x8641
0x8889	0x595D
0x888A	0x596D
0x888B	0x598B
0x888C	0x5992
0x888D	0x59A4
0x888E	0x59C3
0x888F	0x59D2
0x8890	0x59DD
0x8891	0x5A13
0x8892	0x5A23
0x8893	0x5A67
0x8894	0x5A6D
0x8895	0x5A77
0x8896	0x5A7E
0x8897	0x5A84
0x8898	0x5A9E
0x8899	0x5AA7
0x889A	0x5AC4
0x889B	0x218BD
0x889C	0x5B19
0x889D	0x5B25
0x889E	0x525D
0x889F	0x4E9C
0x88A0	0x5516
0x88A1	0x5A03
0x88A2	0x963F
0x88A3	0x54C0
0x88A4	0x611B
0x88A5	0x6328
0x88A6	0x59F6
0x88A7	0x9022
0x88A8	0x8475
0x88A9	0x831C
0x88AA	0x7A50
0x88AB	0x60AA
0x88AC	0x63E1
0x88AD	0x6E25
0x88AE	0x65ED
0x88AF	0x8466
0x88B0	0x82A6
0x88B1	0x9BF5
0x88B2	0x6893
0x88B3	0x5727
0x88B4	0x65A1
0x88B5	0x6271
0x88B6	0x5B9B
0x88B7	0x59D0
0x88B8	0x867B
0x88B9	0x98F4
0x88BA	0x7D62
0x88BB	0x7DBE
0x88BC	0x9B8E
0x88BD	0x6216
0x88BE	0x7C9F
0x88BF	0x88B7
0x88C0	0x5B89
0x88C1	0x5EB5
0x88C2	0x6309
0x88C3	0x6697
0x88C4	0x6848
0x88C5	0x95C7
0x88C6	0x978D
0x88C7	0x674F
0x88C8	0x4EE5
0x88C9	0x4F0A
0x88CA	0x4F4D
0x88CB	0x4F9D
0x88CC	0x5049
0x88CD	0x56F2
0x88CE	0x5937
0x88CF	0x59D4
0x88D0	0x5A01
0x88D1	0x5C09
0x88D2	0x60DF
0x88D3	0x610F
0x88D4	0x6170
0x88D5	0x6613
0x88D6	0x6905
0x88D7	0x70BA
0x88D8	0x754F
0x88D9	0x7570
0x88DA	0x79FB
0x88DB	0x7DAD
0x88DC	0x7DEF
0x88DD	0x80C3
0x88DE	0x840E
0x88DF	0x8863
0x88E0	0x8B02
0x88E1	0x9055
0x88E2	0x907A
0x88E3	0x533B
0x88E4	0x4E95
0x88E5	0x4EA5
0x88E6	0x57DF
0x88E7	0x80B2
0x88E8	0x90C1
0x88E9	0x78EF
0x88EA	0x4E00
0x88EB	0x58F1
0x88EC	0x6EA2
0x88ED	0x9038
0x88EE	0x7A32
0x88EF	0x8328
0x88F0	0x828B
0x88F1	0x9C2F
0x88F2	0x5141
0x88F3	0x5370
0x88F4	0x54BD
0x88F5	0x54E1
0x88F6	0x56E0
0x88F7	0x59FB
0x88F8	0x5F15
0x88F9	0x98F2
0x88FA	0x6DEB
0x88FB	0x80E4
0x88FC	0x852D
0x8940	0x9662
0x8941	0x9670
0x8942	0x96A0
0x8943	0x97FB
0x8944	0x540B
0x8945	0x53F3
0x8946	0x5B87
0x8947	0x70CF
0x8948	0x7FBD
0x8949	0x8FC2
0x894A	0x96E8
0x894B	0x536F
0x894C	0x9D5C
0x894D	0x7ABA
0x894E	0x4E11
0x894F	0x7893
0x8950	0x81FC
0x8951	0x6E26
0x8952	0x5618
0x8953	0x5504
0x8954	0x6B1D
0x8955	0x851A
0x8956	0x9C3B
0x8957	0x59E5
0x8958	0x53A9
0x8959	0x6D66
0x895A	0x74DC
0x895B	0x958F
0x895C	0x5642
0x895D	0x4E91
0x895E	0x904B
0x895F	0x96F2
0x8960	0x834F
0x8961	0x990C
0x8962	0x53E1
0x8963	0x55B6
0x8964	0x5B30
0x8965	0x5F71
0x8966	0x6620
0x8967	0x66F3
0x8968	0x6804
0x8969	0x6C38
0x896A	0x6CF3
0x896B	0x6D29
0x896C	0x745B
0x896D	0x76C8
0x896E	0x7A4E
0x896F	0x9834
0x8970	0x82F1
0x8971	0x885B
0x8972	0x8A60
0x8973	0x92ED
0x8974	0x6DB2
0x8975	0x75AB
0x8976	0x76CA
0x8977	0x99C5
0x8978	0x60A6
0x8979	0x8B01
0x897A	0x8D8A
0x897B	0x95B2
0x897C	0x698E
0x897D	0x53AD
0x897E	0x5186
0x8980	0x5712
0x8981	0x5830
0x8982	0x5944
0x8983	0x5BB4
0x8984	0x5EF6
0x8985	0x6028
0x8986	0x63A9
0x8987	0x63F4
0x8988	0x6CBF
0x8989	0x6F14
0x898A	0x708E
0x898B	0x7114
0x898C	0x7159
0x898D	0x71D5
0x898E	0x733F
0x898F	0x7E01
0x8990	0x8276
0x8991	0x82D1
0x8992	0x8597
0x8993	0x9060
0x8994	0x925B
0x8995	0x9D1B
0x8996	0x5869
0x8997	0x65BC
0x8998	0x6C5A
0x8999	0x7525
0x899A	0x51F9
0x899B	0x592E
0x899C	0x5965
0x899D	0x5F80
0x899E	0x5FDC
0x899F	0x62BC
0x89A0	0x65FA
0x89A1	0x6A2A
0x89A2	0x6B27
0x89A3	0x6BB4
0x89A4	0x738B
0x89A5	0x7FC1
0x89A6	0x8956
0x89A7	0x9D2C
0x89A8	0x9D0E
0x89A9	0x9EC4
0x89AA	0x5CA1
0x89AB	0x6C96
0x89AC	0x837B
0x89AD	0x5104
0x89AE	0x5C4B
0x89AF	0x61B6
0x89B0	0x81C6
0x89B1	0x6876
0x89B2	0x7261
0x89B3	0x4E59
0x89B4	0x4FFA
0x89B5	0x5378
0x89B6	0x6069
0x89B7	0x6E29
0x89B8	0x7A4F
0x89B9	0x97F3
0x89BA	0x4E0B
0x89BB	0x5316
0x89BC	0x4EEE
0x89BD	0x4F55
0x89BE	0x4F3D
0x89BF	0x4FA1
0x89C0	0x4F73
0x89C1	0x52A0
0x89C2	0x53EF
0x89C3	0x5609
0x89C4	0x590F
0x89C5	0x5AC1
0x89C6	0x5BB6
0x89C7	0x5BE1
0x89C8	0x79D1
0x89C9	0x6687
0x89CA	0x679C
0x89CB	0x67B6
0x89CC	0x6B4C
0x89CD	0x6CB3
0x89CE	0x706B
0x89CF	0x73C2
0x89D0	0x798D
0x89D1	0x79BE
0x89D2	0x7A3C
0x89D3	0x7B87
0x89D4	0x82B1
0x89D5	0x82DB
0x89D6	0x8304
0x89D7	0x8377
0x89D8	0x83EF
0x89D9	0x83D3
0x89DA	0x8766
0x89DB	0x8AB2
0x89DC	0x5629
0x89DD	0x8CA8
0x89DE	0x8FE6
0x89DF	0x904E
0x89E0	0x971E
0x89E1	0x868A
0x89E2	0x4FC4
0x89E3	0x5CE8
0x89E4	0x6211
0x89E5	0x7259
0x89E6	0x753B
0x89E7	0x81E5
0x89E8	0x82BD
0x89E9	0x86FE
0x89EA	0x8CC0
0x89EB	0x96C5
0x89EC	0x9913
0x89ED	0x99D5
0x89EE	0x4ECB
0x89EF	0x4F1A
0x89F0	0x89E3
0x89F1	0x56DE
0x89F2	0x584A
0x89F3	0x58CA
0x89F4	0x5EFB
0x89F5	0x5FEB
0x89F6	0x602A
0x89F7	0x6094
0x89F8	0x6062
0x89F9	0x61D0
0x89FA	0x6212
0x89FB	0x62D0
0x89FC	0x6539
0x8A40	0x9B41
0x8A41	0x6666
0x8A42	0x68B0
0x8A43	0x6D77
0x8A44	0x7070
0x8A45	0x754C
0x8A46	0x7686
0x8A47	0x7D75
0x8A48	0x82A5
0x8A49	0x87F9
0x8A4A	0x958B
0x8A4B	0x968E
0x8A4C	0x8C9D
0x8A4D	0x51F1
0x8A4E	0x52BE
0x8A4F	0x5916
0x8A50	0x54B3
0x8A51	0x5BB3
0x8A52	0x5D16
0x8A53	0x6168
0x8A54	0x6982
0x8A55	0x6DAF
0x8A56	0x788D
0x8A57	0x84CB
0x8A58	0x8857
0x8A59	0x8A72
0x8A5A	0x93A7
0x8A5B	0x9AB8
0x8A5C	0x6D6C
0x8A5D	0x99A8
0x8A5E	0x86D9
0x8A5F	0x57A3
0x8A60	0x67FF
0x8A61	0x86CE
0x8A62	0x920E
0x8A63	0x5283
0x8A64	0x5687
0x8A65	0x5404
0x8A66	0x5ED3
0x8A67	0x62E1
0x8A68	0x64B9
0x8A69	0x683C
0x8A6A	0x6838
0x8A6B	0x6BBB
0x8A6C	0x7372
0x8A6D	0x78BA
0x8A6E	0x7A6B
0x8A6F	0x899A
0x8A70	0x89D2
0x8A71	0x8D6B
0x8A72	0x8F03
0x8A73	0x90ED
0x8A74	0x95A3
0x8A75	0x9694
0x8A76	0x9769
0x8A77	0x5B66
0x8A78	0x5CB3
0x8A79	0x697D
0x8A7A	0x984D
0x8A7B	0x984E
0x8A7C	0x639B
0x8A7D	0x7B20
0x8A7E	0x6A2B
0x8A80	0x6A7F
0x8A81	0x68B6
0x8A82	0x9C0D
0x8A83	0x6F5F
0x8A84	0x5272
0x8A85	0x559D
0x8A86	0x6070
0x8A87	0x62EC
0x8A88	0x6D3B
0x8A89	0x6E07
0x8A8A	0x6ED1
0x8A8B	0x845B
0x8A8C	0x8910
0x8A8D	0x8F44
0x8A8E	0x4E14
0x8A8F	0x9C39
0x8A90	0x53F6
0x8A91	0x691B
0x8A92	0x6A3A
0x8A93	0x9784
0x8A94	0x682A
0x8A95	0x515C
0x8A96	0x7AC3
0x8A97	0x84B2
0x8A98	0x91DC
0x8A99	0x938C
0x8A9A	0x565B
0x8A9B	0x9D28
0x8A9C	0x6822
0x8A9D	0x8305
0x8A9E	0x8431
0x8A9F	0x7CA5
0x8AA0	0x5208
0x8AA1	0x82C5
0x8AA2	0x74E6
0x8AA3	0x4E7E
0x8AA4	0x4F83
0x8AA5	0x51A0
0x8AA6	0x5BD2
0x8AA7	0x520A
0x8AA8	0x52D8
0x8AA9	0x52E7
0x8AAA	0x5DFB
0x8AAB	0x559A
0x8AAC	0x582A
0x8AAD	0x59E6
0x8AAE	0x5B8C
0x8AAF	0x5B98
0x8AB0	0x5BDB
0x8AB1	0x5E72
0x8AB2	0x5E79
0x8AB3	0x60A3
0x8AB4	0x611F
0x8AB5	0x6163
0x8AB6	0x61BE
0x8AB7	0x63DB
0x8AB8	0x6562
0x8AB9	0x67D1
0x8ABA	0x6853
0x8ABB	0x68FA
0x8ABC	0x6B3E
0x8ABD	0x6B53
0x8ABE	0x6C57
0x8ABF	0x6F22
0x8AC0	0x6F97
0x8AC1	0x6F45
0x8AC2	0x74B0
0x8AC3	0x7518
0x8AC4	0x76E3
0x8AC5	0x770B
0x8AC6	0x7AFF
0x8AC7	0x7BA1
0x8AC8	0x7C21
0x8AC9	0x7DE9
0x8ACA	0x7F36
0x8ACB	0x7FF0
0x8ACC	0x809D
0x8ACD	0x8266
0x8ACE	0x839E
0x8ACF	0x89B3
0x8AD0	0x8ACC
0x8AD1	0x8CAB
0x8AD2	0x9084
0x8AD3	0x9451
0x8AD4	0x9593
0x8AD5	0x9591
0x8AD6	0x95A2
0x8AD7	0x9665
0x8AD8	0x97D3
0x8AD9	0x9928
0x8ADA	0x8218
0x8ADB	0x4E38
0x8ADC	0x542B
0x8ADD	0x5CB8
0x8ADE	0x5DCC
0x8ADF	0x73A9
0x8AE0	0x764C
0x8AE1	0x773C
0x8AE2	0x5CA9
0x8AE3	0x7FEB
0x8AE4	0x8D0B
0x8AE5	0x96C1
0x8AE6	0x9811
0x8AE7	0x9854
0x8AE8	0x9858
0x8AE9	0x4F01
0x8AEA	0x4F0E
0x8AEB	0x5371
0x8AEC	0x559C
0x8AED	0x5668
0x8AEE	0x57FA
0x8AEF	0x5947
0x8AF0	0x5B09
0x8AF1	0x5BC4
0x8AF2	0x5C90
0x8AF3	0x5E0C
0x8AF4	0x5E7E
0x8AF5	0x5FCC
0x8AF6	0x63EE
0x8AF7	0x673A
0x8AF8	0x65D7
0x8AF9	0x65E2
0x8AFA	0x671F
0x8AFB	0x68CB
0x8AFC	0x68C4
0x8B40	0x6A5F
0x8B41	0x5E30
0x8B42	0x6BC5
0x8B43	0x6C17
0x8B44	0x6C7D
0x8B45	0x757F
0x8B46	0x7948
0x8B47	0x5B63
0x8B48	0x7A00
0x8B49	0x7D00
0x8B4A	0x5FBD
0x8B4B	0x898F
0x8B4C	0x8A18
0x8B4D	0x8CB4
0x8B4E	0x8D77
0x8B4F	0x8ECC
0x8B50	0x8F1D
0x8B51	0x98E2
0x8B52	0x9A0E
0x8B53	0x9B3C
0x8B54	0x4E80
0x8B55	0x507D
0x8B56	0x5100
0x8B57	0x5993
0x8B58	0x5B9C
0x8B59	0x622F
0x8B5A	0x6280
0x8B5B	0x64EC
0x8B5C	0x6B3A
0x8B5D	0x72A0
0x8B5E	0x7591
0x8B5F	0x7947
0x8B60	0x7FA9
0x8B61	0x87FB
0x8B62	0x8ABC
0x8B63	0x8B70
0x8B64	0x63AC
0x8B65	0x83CA
0x8B66	0x97A0
0x8B67	0x5409
0x8B68	0x5403
0x8B69	0x55AB
0x8B6A	0x6854
0x8B6B	0x6A58
0x8B6C	0x8A70
0x8B6D	0x7827
0x8B6E	0x6775
0x8B6F	0x9ECD
0x8B70	0x5374
0x8B71	0x5BA2
0x8B72	0x811A
0x8B73	0x8650
0x8B74	0x9006
0x8B75	0x4E18
0x8B76	0x4E45
0x8B77	0x4EC7
0x8B78	0x4F11
0x8B79	0x53CA
0x8B7A	0x5438
0x8B7B	0x5BAE
0x8B7C	0x5F13
0x8B7D	0x6025
0x8B7E	0x6551
0x8B80	0x673D
0x8B81	0x6C42
0x8B82	0x6C72
0x8B83	0x6CE3
0x8B84	0x7078
0x8B85	0x7403
0x8B86	0x7A76
0x8B87	0x7AAE
0x8B88	0x7B08
0x8B89	0x7D1A
0x8B8A	0x7CFE
0x8B8B	0x7D66
0x8B8C	0x65E7
0x8B8D	0x725B
0x8B8E	0x53BB
0x8B8F	0x5C45
0x8B90	0x5DE8
0x8B91	0x62D2
0x8B92	0x62E0
0x8B93	0x6319
0x8B94	0x6E20
0x8B95	0x865A
0x8B96	0x8A31
0x8B97	0x8DDD
0x8B98	0x92F8
0x8B99	0x6F01
0x8B9A	0x79A6
0x8B9B	0x9B5A
0x8B9C	0x4EA8
0x8B9D	0x4EAB
0x8B9E	0x4EAC
0x8B9F	0x4F9B
0x8BA0	0x4FA0
0x8BA1	0x50D1
0x8BA2	0x5147
0x8BA3	0x7AF6
0x8BA4	0x5171
0x8BA5	0x51F6
0x8BA6	0x5354
0x8BA7	0x5321
0x8BA8	0x537F
0x8BA9	0x53EB
0x8BAA	0x55AC
0x8BAB	0x5883
0x8BAC	0x5CE1
0x8BAD	0x5F37
0x8BAE	0x5F4A
0x8BAF	0x602F
0x8BB0	0x6050
0x8BB1	0x606D
0x8BB2	0x631F
0x8BB3	0x6559
0x8BB4	0x6A4B
0x8BB5	0x6CC1
0x8BB6	0x72C2
0x8BB7	0x72ED
0x8BB8	0x77EF
0x8BB9	0x80F8
0x8BBA	0x8105
0x8BBB	0x8208
0x8BBC	0x854E
0x8BBD	0x90F7
0x8BBE	0x93E1
0x8BBF	0x97FF
0x8BC0	0x9957
0x8BC1	0x9A5A
0x8BC2	0x4EF0
0x8BC3	0x51DD
0x8BC4	0x5C2D
0x8BC5	0x6681
0x8BC6	0x696D
0x8BC7	0x5C40
0x8BC8	0x66F2
0x8BC9	0x6975
0x8BCA	0x7389
0x8BCB	0x6850
0x8BCC	0x7C81
0x8BCD	0x50C5
0x8BCE	0x52E4
0x8BCF	0x5747
0x8BD0	0x5DFE
0x8BD1	0x9326
0x8BD2	0x65A4
0x8BD3	0x6B23
0x8BD4	0x6B3D
0x8BD5	0x7434
0x8BD6	0x7981
0x8BD7	0x79BD
0x8BD8	0x7B4B
0x8BD9	0x7DCA
0x8BDA	0x82B9
0x8BDB	0x83CC
0x8BDC	0x887F
0x8BDD	0x895F
0x8BDE	0x8B39
0x8BDF	0x8FD1
0x8BE0	0x91D1
0x8BE1	0x541F
0x8BE2	0x9280
0x8BE3	0x4E5D
0x8BE4	0x5036
0x8BE5	0x53E5
0x8BE6	0x533A
0x8BE7	0x72D7
0x8BE8	0x7396
0x8BE9	0x77E9
0x8BEA	0x82E6
0x8BEB	0x8EAF
0x8BEC	0x99C6
0x8BED	0x99C8
0x8BEE	0x99D2
0x8BEF	0x5177
0x8BF0	0x611A
0x8BF1	0x865E
0x8BF2	0x55B0
0x8BF3	0x7A7A
0x8BF4	0x5076
0x8BF5	0x5BD3
0x8BF6	0x9047
0x8BF7	0x9685
0x8BF8	0x4E32
0x8BF9	0x6ADB
0x8BFA	0x91E7
0x8BFB	0x5C51
0x8BFC	0x5C48
0x8C40	0x6398
0x8C41	0x7A9F
0x8C42	0x6C93
0x8C43	0x9774
0x8C44	0x8F61
0x8C45	0x7AAA
0x8C46	0x718A
0x8C47	0x9688
0x8C48	0x7C82
0x8C49	0x6817
0x8C4A	0x7E70
0x8C4B	0x6851
0x8C4C	0x936C
0x8C4D	0x52F2
0x8C4E	0x541B
0x8C4F	0x85AB
0x8C50	0x8A13
0x8C51	0x7FA4
0x8C52	0x8ECD
0x8C53	0x90E1
0x8C54	0x5366
0x8C55	0x8888
0x8C56	0x7941
0x8C57	0x4FC2
0x8C58	0x50BE
0x8C59	0x5211
0x8C5A	0x5144
0x8C5B	0x5553
0x8C5C	0x572D
0x8C5D	0x73EA
0x8C5E	0x578B
0x8C5F	0x5951
0x8C60	0x5F62
0x8C61	0x5F84
0x8C62	0x6075
0x8C63	0x6176
0x8C64	0x6167
0x8C65	0x61A9
0x8C66	0x63B2
0x8C67	0x643A
0x8C68	0x656C
0x8C69	0x666F
0x8C6A	0x6842
0x8C6B	0x6E13
0x8C6C	0x7566
0x8C6D	0x7A3D
0x8C6E	0x7CFB
0x8C6F	0x7D4C
0x8C70	0x7D99
0x8C71	0x7E4B
0x8C72	0x7F6B
0x8C73	0x830E
0x8C74	0x834A
0x8C75	0x86CD
0x8C76	0x8A08
0x8C77	0x8A63
0x8C78	0x8B66
0x8C79	0x8EFD
0x8C7A	0x981A
0x8C7B	0x9D8F
0x8C7C	0x82B8
0x8C7D	0x8FCE
0x8C7E	0x9BE8
0x8C80	0x5287
0x8C81	0x621F
0x8C82	0x6483
0x8C83	0x6FC0
0x8C84	0x9699
0x8C85	0x6841
0x8C86	0x5091
0x8C87	0x6B20
0x8C88	0x6C7A
0x8C89	0x6F54
0x8C8A	0x7A74
0x8C8B	0x7D50
0x8C8C	0x8840
0x8C8D	0x8A23
0x8C8E	0x6708
0x8C8F	0x4EF6
0x8C90	0x5039
0x8C91	0x5026
0x8C92	0x5065
0x8C93	0x517C
0x8C94	0x5238
0x8C95	0x5263
0x8C96	0x55A7
0x8C97	0x570F
0x8C98	0x5805
0x8C99	0x5ACC
0x8C9A	0x5EFA
0x8C9B	0x61B2
0x8C9C	0x61F8
0x8C9D	0x62F3
0x8C9E	0x6372
0x8C9F	0x691C
0x8CA0	0x6A29
0x8CA1	0x727D
0x8CA2	0x72AC
0x8CA3	0x732E
0x8CA4	0x7814
0x8CA5	0x786F
0x8CA6	0x7D79
0x8CA7	0x770C
0x8CA8	0x80A9
0x8CA9	0x898B
0x8CAA	0x8B19
0x8CAB	0x8CE2
0x8CAC	0x8ED2
0x8CAD	0x9063
0x8CAE	0x9375
0x8CAF	0x967A
0x8CB0	0x9855
0x8CB1	0x9A13
0x8CB2	0x9E78
0x8CB3	0x5143
0x8CB4	0x539F
0x8CB5	0x53B3
0x8CB6	0x5E7B
0x8CB7	0x5F26
0x8CB8	0x6E1B
0x8CB9	0x6E90
0x8CBA	0x7384
0x8CBB	0x73FE
0x8CBC	0x7D43
0x8CBD	0x8237
0x8CBE	0x8A00
0x8CBF	0x8AFA
0x8CC0	0x9650
0x8CC1	0x4E4E
0x8CC2	0x500B
0x8CC3	0x53E4
0x8CC4	0x547C
0x8CC5	0x56FA
0x8CC6	0x59D1
0x8CC7	0x5B64
0x8CC8	0x5DF1
0x8CC9	0x5EAB
0x8CCA	0x5F27
0x8CCB	0x6238
0x8CCC	0x6545
0x8CCD	0x67AF
0x8CCE	0x6E56
0x8CCF	0x72D0
0x8CD0	0x7CCA
0x8CD1	0x88B4
0x8CD2	0x80A1
0x8CD3	0x80E1
0x8CD4	0x83F0
0x8CD5	0x864E
0x8CD6	0x8A87
0x8CD7	0x8DE8
0x8CD8	0x9237
0x8CD9	0x96C7
0x8CDA	0x9867
0x8CDB	0x9F13
0x8CDC	0x4E94
0x8CDD	0x4E92
0x8CDE	0x4F0D
0x8CDF	0x5348
0x8CE0	0x5449
0x8CE1	0x543E
0x8CE2	0x5A2F
0x8CE3	0x5F8C
0x8CE4	0x5FA1
0x8CE5	0x609F
0x8CE6	0x68A7
0x8CE7	0x6A8E
0x8CE8	0x745A
0x8CE9	0x7881
0x8CEA	0x8A9E
0x8CEB	0x8AA4
0x8CEC	0x8B77
0x8CED	0x9190
0x8CEE	0x4E5E
0x8CEF	0x9BC9
0x8CF0	0x4EA4
0x8CF1	0x4F7C
0x8CF2	0x4FAF
0x8CF3	0x5019
0x8CF4	0x5016
0x8CF5	0x5149
0x8CF6	0x516C
0x8CF7	0x529F
0x8CF8	0x52B9
0x8CF9	0x52FE
0x8CFA	0x539A
0x8CFB	0x53E3
0x8CFC	0x5411
0x8D40	0x540E
0x8D41	0x5589
0x8D42	0x5751
0x8D43	0x57A2
0x8D44	0x597D
0x8D45	0x5B54
0x8D46	0x5B5D
0x8D47	0x5B8F
0x8D48	0x5DE5
0x8D49	0x5DE7
0x8D4A	0x5DF7
0x8D4B	0x5E78
0x8D4C	0x5E83
0x8D4D	0x5E9A
0x8D4E	0x5EB7
0x8D4F	0x5F18
0x8D50	0x6052
0x8D51	0x614C
0x8D52	0x6297
0x8D53	0x62D8
0x8D54	0x63A7
0x8D55	0x653B
0x8D56	0x6602
0x8D57	0x6643
0x8D58	0x66F4
0x8D59	0x676D
0x8D5A	0x6821
0x8D5B	0x6897
0x8D5C	0x69CB
0x8D5D	0x6C5F
0x8D5E	0x6D2A
0x8D5F	0x6D69
0x8D60	0x6E2F
0x8D61	0x6E9D
0x8D62	0x7532
0x8D63	0x7687
0x8D64	0x786C
0x8D65	0x7A3F
0x8D66	0x7CE0
0x8D67	0x7D05
0x8D68	0x7D18
0x8D69	0x7D5E
0x8D6A	0x7DB1
0x8D6B	0x8015
0x8D6C	0x8003
0x8D6D	0x80AF
0x8D6E	0x80B1
0x8D6F	0x8154
0x8D70	0x818F
0x8D71	0x822A
0x8D72	0x8352
0x8D73	0x884C
0x8D74	0x8861
0x8D75	0x8B1B
0x8D76	0x8CA2
0x8D77	0x8CFC
0x8D78	0x90CA
0x8D79	0x9175
0x8D7A	0x9271
0x8D7B	0x783F
0x8D7C	0x92FC
0x8D7D	0x95A4
0x8D7E	0x964D
0x8D80	0x9805
0x8D81	0x9999
0x8D82	0x9AD8
0x8D83	0x9D3B
0x8D84	0x525B
0x8D85	0x52AB
0x8D86	0x53F7
0x8D87	0x5408
0x8D88	0x58D5
0x8D89	0x62F7
0x8D8A	0x6FE0
0x8D8B	0x8C6A
0x8D8C	0x8F5F
0x8D8D	0x9EB9
0x8D8E	0x514B
0x8D8F	0x523B
0x8D90	0x544A
0x8D91	0x56FD
0x8D92	0x7A40
0x8D93	0x9177
0x8D94	0x9D60
0x8D95	0x9ED2
0x8D96	0x7344
0x8D97	0x6F09
0x8D98	0x8170
0x8D99	0x7511
0x8D9A	0x5FFD
0x8D9B	0x60DA
0x8D9C	0x9AA8
0x8D9D	0x72DB
0x8D9E	0x8FBC
0x8D9F	0x6B64
0x8DA0	0x9803
0x8DA1	0x4ECA
0x8DA2	0x56F0
