#
# $FreeBSD$
#
# Obtained from libiconv-0.13.1
#
0x00	0x0000
0x97E0	0x6938
0x97E1	0x693A
0x97E2	0x693B
0x97E3	0x693C
0x97E4	0x693E
0x97E5	0x6940
0x97E6	0x6941
0x97E7	0x6943
0x97E8	0x6944
0x97E9	0x6945
0x97EA	0x6946
0x97EB	0x6947
0x97EC	0x6948
0x97ED	0x6949
0x97EE	0x694A
0x97EF	0x694B
0x97F0	0x694C
0x97F1	0x694D
0x97F2	0x694E
0x97F3	0x694F
0x97F4	0x6950
0x97F5	0x6951
0x97F6	0x6952
0x97F7	0x6953
0x97F8	0x6955
0x97F9	0x6956
0x97FA	0x6958
0x97FB	0x6959
0x97FC	0x695B
0x97FD	0x695C
0x97FE	0x695F
0x9840	0x6961
0x9841	0x6962
0x9842	0x6964
0x9843	0x6965
0x9844	0x6967
0x9845	0x6968
0x9846	0x6969
0x9847	0x696A
0x9848	0x696C
0x9849	0x696D
0x984A	0x696F
0x984B	0x6970
0x984C	0x6972
0x984D	0x6973
0x984E	0x6974
0x984F	0x6975
0x9850	0x6976
0x9851	0x697A
0x9852	0x697B
0x9853	0x697D
0x9854	0x697E
0x9855	0x697F
0x9856	0x6981
0x9857	0x6983
0x9858	0x6985
0x9859	0x698A
0x985A	0x698B
0x985B	0x698C
0x985C	0x698E
0x985D	0x698F
0x985E	0x6990
0x985F	0x6991
0x9860	0x6992
0x9861	0x6993
0x9862	0x6996
0x9863	0x6997
0x9864	0x6999
0x9865	0x699A
0x9866	0x699D
0x9867	0x699E
0x9868	0x699F
0x9869	0x69A0
0x986A	0x69A1
0x986B	0x69A2
0x986C	0x69A3
0x986D	0x69A4
0x986E	0x69A5
0x986F	0x69A6
0x9870	0x69A9
0x9871	0x69AA
0x9872	0x69AC
0x9873	0x69AE
0x9874	0x69AF
0x9875	0x69B0
0x9876	0x69B2
0x9877	0x69B3
0x9878	0x69B5
0x9879	0x69B6
0x987A	0x69B8
0x987B	0x69B9
0x987C	0x69BA
0x987D	0x69BC
0x987E	0x69BD
0x9880	0x69BE
0x9881	0x69BF
0x9882	0x69C0
0x9883	0x69C2
0x9884	0x69C3
0x9885	0x69C4
0x9886	0x69C5
0x9887	0x69C6
0x9888	0x69C7
0x9889	0x69C8
0x988A	0x69C9
0x988B	0x69CB
0x988C	0x69CD
0x988D	0x69CF
0x988E	0x69D1
0x988F	0x69D2
0x9890	0x69D3
0x9891	0x69D5
0x9892	0x69D6
0x9893	0x69D7
0x9894	0x69D8
0x9895	0x69D9
0x9896	0x69DA
0x9897	0x69DC
0x9898	0x69DD
0x9899	0x69DE
0x989A	0x69E1
0x989B	0x69E2
0x989C	0x69E3
0x989D	0x69E4
0x989E	0x69E5
0x989F	0x69E6
0x98A0	0x69E7
0x98A1	0x69E8
0x98A2	0x69E9
0x98A3	0x69EA
0x98A4	0x69EB
0x98A5	0x69EC
0x98A6	0x69EE
0x98A7	0x69EF
0x98A8	0x69F0
0x98A9	0x69F1
0x98AA	0x69F3
0x98AB	0x69F4
0x98AC	0x69F5
0x98AD	0x69F6
0x98AE	0x69F7
0x98AF	0x69F8
0x98B0	0x69F9
0x98B1	0x69FA
0x98B2	0x69FB
0x98B3	0x69FC
0x98B4	0x69FE
0x98B5	0x6A00
0x98B6	0x6A01
0x98B7	0x6A02
0x98B8	0x6A03
0x98B9	0x6A04
0x98BA	0x6A05
0x98BB	0x6A06
0x98BC	0x6A07
0x98BD	0x6A08
0x98BE	0x6A09
0x98BF	0x6A0B
0x98C0	0x6A0C
0x98C1	0x6A0D
0x98C2	0x6A0E
0x98C3	0x6A0F
0x98C4	0x6A10
0x98C5	0x6A11
0x98C6	0x6A12
0x98C7	0x6A13
0x98C8	0x6A14
0x98C9	0x6A15
0x98CA	0x6A16
0x98CB	0x6A19
0x98CC	0x6A1A
0x98CD	0x6A1B
0x98CE	0x6A1C
0x98CF	0x6A1D
0x98D0	0x6A1E
0x98D1	0x6A20
0x98D2	0x6A22
0x98D3	0x6A23
0x98D4	0x6A24
0x98D5	0x6A25
0x98D6	0x6A26
0x98D7	0x6A27
0x98D8	0x6A29
0x98D9	0x6A2B
0x98DA	0x6A2C
0x98DB	0x6A2D
0x98DC	0x6A2E
0x98DD	0x6A30
0x98DE	0x6A32
0x98DF	0x6A33
0x98E0	0x6A34
0x98E1	0x6A36
0x98E2	0x6A37
0x98E3	0x6A38
0x98E4	0x6A39
0x98E5	0x6A3A
0x98E6	0x6A3B
0x98E7	0x6A3C
0x98E8	0x6A3F
0x98E9	0x6A40
0x98EA	0x6A41
0x98EB	0x6A42
0x98EC	0x6A43
0x98ED	0x6A45
0x98EE	0x6A46
0x98EF	0x6A48
0x98F0	0x6A49
0x98F1	0x6A4A
0x98F2	0x6A4B
0x98F3	0x6A4C
0x98F4	0x6A4D
0x98F5	0x6A4E
0x98F6	0x6A4F
0x98F7	0x6A51
0x98F8	0x6A52
0x98F9	0x6A53
0x98FA	0x6A54
0x98FB	0x6A55
0x98FC	0x6A56
0x98FD	0x6A57
0x98FE	0x6A5A
0x9940	0x6A5C
0x9941	0x6A5D
0x9942	0x6A5E
0x9943	0x6A5F
0x9944	0x6A60
0x9945	0x6A62
0x9946	0x6A63
0x9947	0x6A64
0x9948	0x6A66
0x9949	0x6A67
0x994A	0x6A68
0x994B	0x6A69
0x994C	0x6A6A
0x994D	0x6A6B
0x994E	0x6A6C
0x994F	0x6A6D
0x9950	0x6A6E
0x9951	0x6A6F
0x9952	0x6A70
0x9953	0x6A72
0x9954	0x6A73
0x9955	0x6A74
0x9956	0x6A75
0x9957	0x6A76
0x9958	0x6A77
0x9959	0x6A78
0x995A	0x6A7A
0x995B	0x6A7B
0x995C	0x6A7D
0x995D	0x6A7E
0x995E	0x6A7F
0x995F	0x6A81
0x9960	0x6A82
0x9961	0x6A83
0x9962	0x6A85
0x9963	0x6A86
0x9964	0x6A87
0x9965	0x6A88
0x9966	0x6A89
0x9967	0x6A8A
0x9968	0x6A8B
0x9969	0x6A8C
0x996A	0x6A8D
0x996B	0x6A8F
0x996C	0x6A92
0x996D	0x6A93
0x996E	0x6A94
0x996F	0x6A95
0x9970	0x6A96
0x9971	0x6A98
0x9972	0x6A99
0x9973	0x6A9A
0x9974	0x6A9B
0x9975	0x6A9C
0x9976	0x6A9D
0x9977	0x6A9E
0x9978	0x6A9F
0x9979	0x6AA1
0x997A	0x6AA2
0x997B	0x6AA3
0x997C	0x6AA4
0x997D	0x6AA5
0x997E	0x6AA6
0x9980	0x6AA7
0x9981	0x6AA8
0x9982	0x6AAA
0x9983	0x6AAD
0x9984	0x6AAE
0x9985	0x6AAF
0x9986	0x6AB0
0x9987	0x6AB1
0x9988	0x6AB2
0x9989	0x6AB3
0x998A	0x6AB4
0x998B	0x6AB5
0x998C	0x6AB6
0x998D	0x6AB7
0x998E	0x6AB8
0x998F	0x6AB9
0x9990	0x6ABA
0x9991	0x6ABB
0x9992	0x6ABC
0x9993	0x6ABD
0x9994	0x6ABE
0x9995	0x6ABF
0x9996	0x6AC0
0x9997	0x6AC1
0x9998	0x6AC2
0x9999	0x6AC3
0x999A	0x6AC4
0x999B	0x6AC5
0x999C	0x6AC6
0x999D	0x6AC7
0x999E	0x6AC8
0x999F	0x6AC9
0x99A0	0x6ACA
0x99A1	0x6ACB
0x99A2	0x6ACC
0x99A3	0x6ACD
0x99A4	0x6ACE
0x99A5	0x6ACF
0x99A6	0x6AD0
0x99A7	0x6AD1
0x99A8	0x6AD2
0x99A9	0x6AD3
0x99AA	0x6AD4
0x99AB	0x6AD5
0x99AC	0x6AD6
0x99AD	0x6AD7
0x99AE	0x6AD8
0x99AF	0x6AD9
0x99B0	0x6ADA
0x99B1	0x6ADB
0x99B2	0x6ADC
0x99B3	0x6ADD
0x99B4	0x6ADE
0x99B5	0x6ADF
0x99B6	0x6AE0
0x99B7	0x6AE1
0x99B8	0x6AE2
0x99B9	0x6AE3
0x99BA	0x6AE4
0x99BB	0x6AE5
0x99BC	0x6AE6
0x99BD	0x6AE7
0x99BE	0x6AE8
0x99BF	0x6AE9
0x99C0	0x6AEA
0x99C1	0x6AEB
0x99C2	0x6AEC
0x99C3	0x6AED
0x99C4	0x6AEE
0x99C5	0x6AEF
0x99C6	0x6AF0
0x99C7	0x6AF1
0x99C8	0x6AF2
0x99C9	0x6AF3
0x99CA	0x6AF4
0x99CB	0x6AF5
0x99CC	0x6AF6
0x99CD	0x6AF7
0x99CE	0x6AF8
0x99CF	0x6AF9
0x99D0	0x6AFA
0x99D1	0x6AFB
0x99D2	0x6AFC
0x99D3	0x6AFD
0x99D4	0x6AFE
0x99D5	0x6AFF
0x99D6	0x6B00
0x99D7	0x6B01
0x99D8	0x6B02
0x99D9	0x6B03
0x99DA	0x6B04
0x99DB	0x6B05
0x99DC	0x6B06
0x99DD	0x6B07
0x99DE	0x6B08
0x99DF	0x6B09
0x99E0	0x6B0A
0x99E1	0x6B0B
0x99E2	0x6B0C
0x99E3	0x6B0D
0x99E4	0x6B0E
0x99E5	0x6B0F
0x99E6	0x6B10
0x99E7	0x6B11
0x99E8	0x6B12
0x99E9	0x6B13
0x99EA	0x6B14
0x99EB	0x6B15
0x99EC	0x6B16
0x99ED	0x6B17
0x99EE	0x6B18
0x99EF	0x6B19
0x99F0	0x6B1A
0x99F1	0x6B1B
0x99F2	0x6B1C
0x99F3	0x6B1D
0x99F4	0x6B1E
0x99F5	0x6B1F
0x99F6	0x6B25
0x99F7	0x6B26
0x99F8	0x6B28
0x99F9	0x6B29
0x99FA	0x6B2A
0x99FB	0x6B2B
0x99FC	0x6B2C
0x99FD	0x6B2D
0x99FE	0x6B2E
0x9A40	0x6B2F
0x9A41	0x6B30
0x9A42	0x6B31
0x9A43	0x6B33
0x9A44	0x6B34
0x9A45	0x6B35
0x9A46	0x6B36
0x9A47	0x6B38
0x9A48	0x6B3B
0x9A49	0x6B3C
0x9A4A	0x6B3D
0x9A4B	0x6B3F
0x9A4C	0x6B40
0x9A4D	0x6B41
0x9A4E	0x6B42
0x9A4F	0x6B44
0x9A50	0x6B45
0x9A51	0x6B48
0x9A52	0x6B4A
0x9A53	0x6B4B
0x9A54	0x6B4D
0x9A55	0x6B4E
0x9A56	0x6B4F
0x9A57	0x6B50
0x9A58	0x6B51
0x9A59	0x6B52
0x9A5A	0x6B53
0x9A5B	0x6B54
0x9A5C	0x6B55
0x9A5D	0x6B56
0x9A5E	0x6B57
0x9A5F	0x6B58
0x9A60	0x6B5A
0x9A61	0x6B5B
0x9A62	0x6B5C
0x9A63	0x6B5D
0x9A64	0x6B5E
0x9A65	0x6B5F
0x9A66	0x6B60
0x9A67	0x6B61
0x9A68	0x6B68
0x9A69	0x6B69
0x9A6A	0x6B6B
0x9A6B	0x6B6C
0x9A6C	0x6B6D
0x9A6D	0x6B6E
0x9A6E	0x6B6F
0x9A6F	0x6B70
0x9A70	0x6B71
0x9A71	0x6B72
0x9A72	0x6B73
0x9A73	0x6B74
0x9A74	0x6B75
0x9A75	0x6B76
0x9A76	0x6B77
0x9A77	0x6B78
0x9A78	0x6B7A
0x9A79	0x6B7D
0x9A7A	0x6B7E
0x9A7B	0x6B7F
0x9A7C	0x6B80
0x9A7D	0x6B85
0x9A7E	0x6B88
0x9A80	0x6B8C
0x9A81	0x6B8E
0x9A82	0x6B8F
0x9A83	0x6B90
0x9A84	0x6B91
0x9A85	0x6B94
0x9A86	0x6B95
0x9A87	0x6B97
0x9A88	0x6B98
0x9A89	0x6B99
0x9A8A	0x6B9C
0x9A8B	0x6B9D
0x9A8C	0x6B9E
0x9A8D	0x6B9F
0x9A8E	0x6BA0
0x9A8F	0x6BA2
0x9A90	0x6BA3
0x9A91	0x6BA4
0x9A92	0x6BA5
0x9A93	0x6BA6
0x9A94	0x6BA7
0x9A95	0x6BA8
0x9A96	0x6BA9
0x9A97	0x6BAB
0x9A98	0x6BAC
0x9A99	0x6BAD
0x9A9A	0x6BAE
0x9A9B	0x6BAF
0x9A9C	0x6BB0
0x9A9D	0x6BB1
0x9A9E	0x6BB2
0x9A9F	0x6BB6
0x9AA0	0x6BB8
0x9AA1	0x6BB9
0x9AA2	0x6BBA
0x9AA3	0x6BBB
0x9AA4	0x6BBC
0x9AA5	0x6BBD
0x9AA6	0x6BBE
0x9AA7	0x6BC0
0x9AA8	0x6BC3
0x9AA9	0x6BC4
0x9AAA	0x6BC6
0x9AAB	0x6BC7
0x9AAC	0x6BC8
0x9AAD	0x6BC9
0x9AAE	0x6BCA
0x9AAF	0x6BCC
0x9AB0	0x6BCE
0x9AB1	0x6BD0
0x9AB2	0x6BD1
0x9AB3	0x6BD8
0x9AB4	0x6BDA
0x9AB5	0x6BDC
0x9AB6	0x6BDD
0x9AB7	0x6BDE
0x9AB8	0x6BDF
0x9AB9	0x6BE0
0x9ABA	0x6BE2
0x9ABB	0x6BE3
0x9ABC	0x6BE4
0x9ABD	0x6BE5
0x9ABE	0x6BE6
0x9ABF	0x6BE7
0x9AC0	0x6BE8
0x9AC1	0x6BE9
0x9AC2	0x6BEC
0x9AC3	0x6BED
0x9AC4	0x6BEE
0x9AC5	0x6BF0
0x9AC6	0x6BF1
0x9AC7	0x6BF2
0x9AC8	0x6BF4
0x9AC9	0x6BF6
0x9ACA	0x6BF7
0x9ACB	0x6BF8
0x9ACC	0x6BFA
0x9ACD	0x6BFB
0x9ACE	0x6BFC
0x9ACF	0x6BFE
0x9AD0	0x6BFF
0x9AD1	0x6C00
0x9AD2	0x6C01
0x9AD3	0x6C02
0x9AD4	0x6C03
0x9AD5	0x6C04
0x9AD6	0x6C08
0x9AD7	0x6C09
0x9AD8	0x6C0A
0x9AD9	0x6C0B
0x9ADA	0x6C0C
0x9ADB	0x6C0E
0x9ADC	0x6C12
0x9ADD	0x6C17
0x9ADE	0x6C1C
0x9ADF	0x6C1D
0x9AE0	0x6C1E
0x9AE1	0x6C20
0x9AE2	0x6C23
0x9AE3	0x6C25
0x9AE4	0x6C2B
0x9AE5	0x6C2C
0x9AE6	0x6C2D
0x9AE7	0x6C31
0x9AE8	0x6C33
0x9AE9	0x6C36
0x9AEA	0x6C37
0x9AEB	0x6C39
0x9AEC	0x6C3A
0x9AED	0x6C3B
0x9AEE	0x6C3C
0x9AEF	0x6C3E
0x9AF0	0x6C3F
0x9AF1	0x6C43
0x9AF2	0x6C44
0x9AF3	0x6C45
0x9AF4	0x6C48
0x9AF5	0x6C4B
0x9AF6	0x6C4C
0x9AF7	0x6C4D
0x9AF8	0x6C4E
0x9AF9	0x6C4F
0x9AFA	0x6C51
0x9AFB	0x6C52
0x9AFC	0x6C53
0x9AFD	0x6C56
0x9AFE	0x6C58
0x9B40	0x6C59
0x9B41	0x6C5A
0x9B42	0x6C62
0x9B43	0x6C63
0x9B44	0x6C65
0x9B45	0x6C66
0x9B46	0x6C67
0x9B47	0x6C6B
0x9B48	0x6C6C
0x9B49	0x6C6D
0x9B4A	0x6C6E
0x9B4B	0x6C6F
0x9B4C	0x6C71
0x9B4D	0x6C73
0x9B4E	0x6C75
0x9B4F	0x6C77
0x9B50	0x6C78
0x9B51	0x6C7A
0x9B52	0x6C7B
0x9B53	0x6C7C
0x9B54	0x6C7F
0x9B55	0x6C80
0x9B56	0x6C84
0x9B57	0x6C87
0x9B58	0x6C8A
0x9B59	0x6C8B
0x9B5A	0x6C8D
0x9B5B	0x6C8E
0x9B5C	0x6C91
0x9B5D	0x6C92
0x9B5E	0x6C95
0x9B5F	0x6C96
0x9B60	0x6C97
0x9B61	0x6C98
0x9B62	0x6C9A
0x9B63	0x6C9C
0x9B64	0x6C9D
0x9B65	0x6C9E
0x9B66	0x6CA0
0x9B67	0x6CA2
0x9B68	0x6CA8
0x9B69	0x6CAC
0x9B6A	0x6CAF
0x9B6B	0x6CB0
0x9B6C	0x6CB4
0x9B6D	0x6CB5
0x9B6E	0x6CB6
0x9B6F	0x6CB7
0x9B70	0x6CBA
0x9B71	0x6CC0
0x9B72	0x6CC1
0x9B73	0x6CC2
0x9B74	0x6CC3
0x9B75	0x6CC6
0x9B76	0x6CC7
0x9B77	0x6CC8
0x9B78	0x6CCB
0x9B79	0x6CCD
0x9B7A	0x6CCE
0x9B7B	0x6CCF
0x9B7C	0x6CD1
0x9B7D	0x6CD2
0x9B7E	0x6CD8
0x9B80	0x6CD9
0x9B81	0x6CDA
0x9B82	0x6CDC
0x9B83	0x6CDD
0x9B84	0x6CDF
0x9B85	0x6CE4
0x9B86	0x6CE6
0x9B87	0x6CE7
0x9B88	0x6CE9
0x9B89	0x6CEC
0x9B8A	0x6CED
0x9B8B	0x6CF2
0x9B8C	0x6CF4
0x9B8D	0x6CF9
0x9B8E	0x6CFF
0x9B8F	0x6D00
0x9B90	0x6D02
0x9B91	0x6D03
0x9B92	0x6D05
0x9B93	0x6D06
0x9B94	0x6D08
0x9B95	0x6D09
0x9B96	0x6D0A
0x9B97	0x6D0D
0x9B98	0x6D0F
0x9B99	0x6D10
0x9B9A	0x6D11
0x9B9B	0x6D13
0x9B9C	0x6D14
0x9B9D	0x6D15
0x9B9E	0x6D16
0x9B9F	0x6D18
0x9BA0	0x6D1C
0x9BA1	0x6D1D
0x9BA2	0x6D1F
0x9BA3	0x6D20
0x9BA4	0x6D21
0x9BA5	0x6D22
0x9BA6	0x6D23
0x9BA7	0x6D24
0x9BA8	0x6D26
0x9BA9	0x6D28
0x9BAA	0x6D29
0x9BAB	0x6D2C
0x9BAC	0x6D2D
0x9BAD	0x6D2F
0x9BAE	0x6D30
0x9BAF	0x6D34
0x9BB0	0x6D36
0x9BB1	0x6D37
0x9BB2	0x6D38
0x9BB3	0x6D3A
0x9BB4	0x6D3F
0x9BB5	0x6D40
0x9BB6	0x6D42
0x9BB7	0x6D44
0x9BB8	0x6D49
0x9BB9	0x6D4C
0x9BBA	0x6D50
0x9BBB	0x6D55
0x9BBC	0x6D56
0x9BBD	0x6D57
0x9BBE	0x6D58
0x9BBF	0x6D5B
0x9BC0	0x6D5D
0x9BC1	0x6D5F
0x9BC2	0x6D61
0x9BC3	0x6D62
0x9BC4	0x6D64
0x9BC5	0x6D65
0x9BC6	0x6D67
0x9BC7	0x6D68
0x9BC8	0x6D6B
0x9BC9	0x6D6C
0x9BCA	0x6D6D
0x9BCB	0x6D70
0x9BCC	0x6D71
0x9BCD	0x6D72
0x9BCE	0x6D73
0x9BCF	0x6D75
0x9BD0	0x6D76
0x9BD1	0x6D79
0x9BD2	0x6D7A
0x9BD3	0x6D7B
0x9BD4	0x6D7D
0x9BD5	0x6D7E
0x9BD6	0x6D7F
0x9BD7	0x6D80
0x9BD8	0x6D81
0x9BD9	0x6D83
0x9BDA	0x6D84
0x9BDB	0x6D86
0x9BDC	0x6D87
0x9BDD	0x6D8A
0x9BDE	0x6D8B
0x9BDF	0x6D8D
0x9BE0	0x6D8F
0x9BE1	0x6D90
0x9BE2	0x6D92
0x9BE3	0x6D96
0x9BE4	0x6D97
0x9BE5	0x6D98
0x9BE6	0x6D99
0x9BE7	0x6D9A
0x9BE8	0x6D9C
0x9BE9	0x6DA2
0x9BEA	0x6DA5
0x9BEB	0x6DAC
0x9BEC	0x6DAD
0x9BED	0x6DB0
0x9BEE	0x6DB1
0x9BEF	0x6DB3
0x9BF0	0x6DB4
0x9BF1	0x6DB6
0x9BF2	0x6DB7
0x9BF3	0x6DB9
0x9BF4	0x6DBA
0x9BF5	0x6DBB
0x9BF6	0x6DBC
0x9BF7	0x6DBD
0x9BF8	0x6DBE
0x9BF9	0x6DC1
0x9BFA	0x6DC2
0x9BFB	0x6DC3
0x9BFC	0x6DC8
0x9BFD	0x6DC9
0x9BFE	0x6DCA
0x9C40	0x6DCD
0x9C41	0x6DCE
0x9C42	0x6DCF
0x9C43	0x6DD0
0x9C44	0x6DD2
0x9C45	0x6DD3
0x9C46	0x6DD4
0x9C47	0x6DD5
0x9C48	0x6DD7
0x9C49	0x6DDA
0x9C4A	0x6DDB
0x9C4B	0x6DDC
0x9C4C	0x6DDF
0x9C4D	0x6DE2
0x9C4E	0x6DE3
0x9C4F	0x6DE5
0x9C50	0x6DE7
0x9C51	0x6DE8
0x9C52	0x6DE9
0x9C53	0x6DEA
0x9C54	0x6DED
0x9C55	0x6DEF
0x9C56	0x6DF0
0x9C57	0x6DF2
0x9C58	0x6DF4
0x9C59	0x6DF5
0x9C5A	0x6DF6
0x9C5B	0x6DF8
0x9C5C	0x6DFA
0x9C5D	0x6DFD
0x9C5E	0x6DFE
0x9C5F	0x6DFF
0x9C60	0x6E00
0x9C61	0x6E01
0x9C62	0x6E02
0x9C63	0x6E03
0x9C64	0x6E04
0x9C65	0x6E06
0x9C66	0x6E07
0x9C67	0x6E08
0x9C68	0x6E09
0x9C69	0x6E0B
0x9C6A	0x6E0F
0x9C6B	0x6E12
0x9C6C	0x6E13
0x9C6D	0x6E15
0x9C6E	0x6E18
0x9C6F	0x6E19
0x9C70	0x6E1B
0x9C71	0x6E1C
0x9C72	0x6E1E
0x9C73	0x6E1F
0x9C74	0x6E22
0x9C75	0x6E26
0x9C76	0x6E27
0x9C77	0x6E28
0x9C78	0x6E2A
0x9C79	0x6E2C
0x9C7A	0x6E2E
0x9C7B	0x6E30
0x9C7C	0x6E31
0x9C7D	0x6E33
0x9C7E	0x6E35
0x9C80	0x6E36
0x9C81	0x6E37
0x9C82	0x6E39
0x9C83	0x6E3B
0x9C84	0x6E3C
0x9C85	0x6E3D
0x9C86	0x6E3E
0x9C87	0x6E3F
0x9C88	0x6E40
0x9C89	0x6E41
0x9C8A	0x6E42
0x9C8B	0x6E45
0x9C8C	0x6E46
0x9C8D	0x6E47
0x9C8E	0x6E48
0x9C8F	0x6E49
0x9C90	0x6E4A
0x9C91	0x6E4B
0x9C92	0x6E4C
0x9C93	0x6E4F
0x9C94	0x6E50
0x9C95	0x6E51
0x9C96	0x6E52
0x9C97	0x6E55
0x9C98	0x6E57
0x9C99	0x6E59
0x9C9A	0x6E5A
0x9C9B	0x6E5C
0x9C9C	0x6E5D
0x9C9D	0x6E5E
0x9C9E	0x6E60
0x9C9F	0x6E61
0x9CA0	0x6E62
0x9CA1	0x6E63
0x9CA2	0x6E64
0x9CA3	0x6E65
0x9CA4	0x6E66
0x9CA5	0x6E67
0x9CA6	0x6E68
0x9CA7	0x6E69
0x9CA8	0x6E6A
0x9CA9	0x6E6C
0x9CAA	0x6E6D
0x9CAB	0x6E6F
0x9CAC	0x6E70
0x9CAD	0x6E71
0x9CAE	0x6E72
0x9CAF	0x6E73
0x9CB0	0x6E74
0x9CB1	0x6E75
0x9CB2	0x6E76
0x9CB3	0x6E77
0x9CB4	0x6E78
0x9CB5	0x6E79
0x9CB6	0x6E7A
0x9CB7	0x6E7B
0x9CB8	0x6E7C
0x9CB9	0x6E7D
0x9CBA	0x6E80
0x9CBB	0x6E81
0x9CBC	0x6E82
0x9CBD	0x6E84
0x9CBE	0x6E87
0x9CBF	0x6E88
0x9CC0	0x6E8A
0x9CC1	0x6E8B
0x9CC2	0x6E8C
0x9CC3	0x6E8D
0x9CC4	0x6E8E
0x9CC5	0x6E91
0x9CC6	0x6E92
0x9CC7	0x6E93
0x9CC8	0x6E94
0x9CC9	0x6E95
0x9CCA	0x6E96
0x9CCB	0x6E97
0x9CCC	0x6E99
0x9CCD	0x6E9A
0x9CCE	0x6E9B
0x9CCF	0x6E9D
0x9CD0	0x6E9E
0x9CD1	0x6EA0
0x9CD2	0x6EA1
0x9CD3	0x6EA3
0x9CD4	0x6EA4
0x9CD5	0x6EA6
0x9CD6	0x6EA8
0x9CD7	0x6EA9
0x9CD8	0x6EAB
0x9CD9	0x6EAC
0x9CDA	0x6EAD
0x9CDB	0x6EAE
0x9CDC	0x6EB0
0x9CDD	0x6EB3
0x9CDE	0x6EB5
0x9CDF	0x6EB8
0x9CE0	0x6EB9
0x9CE1	0x6EBC
0x9CE2	0x6EBE
0x9CE3	0x6EBF
0x9CE4	0x6EC0
0x9CE5	0x6EC3
0x9CE6	0x6EC4
0x9CE7	0x6EC5
0x9CE8	0x6EC6
0x9CE9	0x6EC8
0x9CEA	0x6EC9
0x9CEB	0x6ECA
0x9CEC	0x6ECC
0x9CED	0x6ECD
0x9CEE	0x6ECE
0x9CEF	0x6ED0
0x9CF0	0x6ED2
0x9CF1	0x6ED6
0x9CF2	0x6ED8
0x9CF3	0x6ED9
0x9CF4	0x6EDB
0x9CF5	0x6EDC
0x9CF6	0x6EDD
0x9CF7	0x6EE3
0x9CF8	0x6EE7
0x9CF9	0x6EEA
0x9CFA	0x6EEB
0x9CFB	0x6EEC
0x9CFC	0x6EED
0x9CFD	0x6EEE
0x9CFE	0x6EEF
0x9D40	0x6EF0
0x9D41	0x6EF1
0x9D42	0x6EF2
0x9D43	0x6EF3
0x9D44	0x6EF5
0x9D45	0x6EF6
0x9D46	0x6EF7
0x9D47	0x6EF8
0x9D48	0x6EFA
0x9D49	0x6EFB
0x9D4A	0x6EFC
0x9D4B	0x6EFD
0x9D4C	0x6EFE
0x9D4D	0x6EFF
0x9D4E	0x6F00
0x9D4F	0x6F01
0x9D50	0x6F03
0x9D51	0x6F04
0x9D52	0x6F05
0x9D53	0x6F07
0x9D54	0x6F08
0x9D55	0x6F0A
0x9D56	0x6F0B
0x9D57	0x6F0C
0x9D58	0x6F0D
0x9D59	0x6F0E
0x9D5A	0x6F10
0x9D5B	0x6F11
0x9D5C	0x6F12
0x9D5D	0x6F16
0x9D5E	0x6F17
0x9D5F	0x6F18
0x9D60	0x6F19
0x9D61	0x6F1A
0x9D62	0x6F1B
0x9D63	0x6F1C
0x9D64	0x6F1D
0x9D65	0x6F1E
0x9D66	0x6F1F
0x9D67	0x6F21
0x9D68	0x6F22
0x9D69	0x6F23
0x9D6A	0x6F25
0x9D6B	0x6F26
0x9D6C	0x6F27
0x9D6D	0x6F28
0x9D6E	0x6F2C
0x9D6F	0x6F2E
0x9D70	0x6F30
0x9D71	0x6F32
0x9D72	0x6F34
0x9D73	0x6F35
0x9D74	0x6F37
0x9D75	0x6F38
0x9D76	0x6F39
0x9D77	0x6F3A
0x9D78	0x6F3B
0x9D79	0x6F3C
0x9D7A	0x6F3D
0x9D7B	0x6F3F
0x9D7C	0x6F40
0x9D7D	0x6F41
0x9D7E	0x6F42
0x9D80	0x6F43
0x9D81	0x6F44
0x9D82	0x6F45
0x9D83	0x6F48
0x9D84	0x6F49
0x9D85	0x6F4A
0x9D86	0x6F4C
0x9D87	0x6F4E
0x9D88	0x6F4F
0x9D89	0x6F50
0x9D8A	0x6F51
0x9D8B	0x6F52
0x9D8C	0x6F53
0x9D8D	0x6F54
0x9D8E	0x6F55
0x9D8F	0x6F56
0x9D90	0x6F57
0x9D91	0x6F59
0x9D92	0x6F5A
0x9D93	0x6F5B
0x9D94	0x6F5D
0x9D95	0x6F5F
0x9D96	0x6F60
0x9D97	0x6F61
0x9D98	0x6F63
0x9D99	0x6F64
0x9D9A	0x6F65
0x9D9B	0x6F67
0x9D9C	0x6F68
0x9D9D	0x6F69
0x9D9E	0x6F6A
0x9D9F	0x6F6B
0x9DA0	0x6F6C
0x9DA1	0x6F6F
0x9DA2	0x6F70
0x9DA3	0x6F71
0x9DA4	0x6F73
0x9DA5	0x6F75
0x9DA6	0x6F76
0x9DA7	0x6F77
0x9DA8	0x6F79
0x9DA9	0x6F7B
0x9DAA	0x6F7D
0x9DAB	0x6F7E
0x9DAC	0x6F7F
0x9DAD	0x6F80
0x9DAE	0x6F81
0x9DAF	0x6F82
0x9DB0	0x6F83
0x9DB1	0x6F85
0x9DB2	0x6F86
0x9DB3	0x6F87
0x9DB4	0x6F8A
0x9DB5	0x6F8B
0x9DB6	0x6F8F
0x9DB7	0x6F90
0x9DB8	0x6F91
