#
# $FreeBSD$
#
# Obtained from libiconv-0.13.1
#
0x03	0x0003
0x82319F35	0x3AC9
0x82319F36	0x3ACA
0x82319F37	0x3ACB
0x82319F38	0x3ACC
0x82319F39	0x3ACD
0x8231A030	0x3ACE
0x8231A031	0x3ACF
0x8231A032	0x3AD0
0x8231A033	0x3AD1
0x8231A034	0x3AD2
0x8231A035	0x3AD3
0x8231A036	0x3AD4
0x8231A037	0x3AD5
0x8231A038	0x3AD6
0x8231A039	0x3AD7
0x8231A130	0x3AD8
0x8231A131	0x3AD9
0x8231A132	0x3ADA
0x8231A133	0x3ADB
0x8231A134	0x3ADC
0x8231A135	0x3ADD
0x8231A136	0x3ADE
0x8231A137	0x3ADF
0x8231A138	0x3AE0
0x8231A139	0x3AE1
0x8231A230	0x3AE2
0x8231A231	0x3AE3
0x8231A232	0x3AE4
0x8231A233	0x3AE5
0x8231A234	0x3AE6
0x8231A235	0x3AE7
0x8231A236	0x3AE8
0x8231A237	0x3AE9
0x8231A238	0x3AEA
0x8231A239	0x3AEB
0x8231A330	0x3AEC
0x8231A331	0x3AED
0x8231A332	0x3AEE
0x8231A333	0x3AEF
0x8231A334	0x3AF0
0x8231A335	0x3AF1
0x8231A336	0x3AF2
0x8231A337	0x3AF3
0x8231A338	0x3AF4
0x8231A339	0x3AF5
0x8231A430	0x3AF6
0x8231A431	0x3AF7
0x8231A432	0x3AF8
0x8231A433	0x3AF9
0x8231A434	0x3AFA
0x8231A435	0x3AFB
0x8231A436	0x3AFC
0x8231A437	0x3AFD
0x8231A438	0x3AFE
0x8231A439	0x3AFF
0x8231A530	0x3B00
0x8231A531	0x3B01
0x8231A532	0x3B02
0x8231A533	0x3B03
0x8231A534	0x3B04
0x8231A535	0x3B05
0x8231A536	0x3B06
0x8231A537	0x3B07
0x8231A538	0x3B08
0x8231A539	0x3B09
0x8231A630	0x3B0A
0x8231A631	0x3B0B
0x8231A632	0x3B0C
0x8231A633	0x3B0D
0x8231A634	0x3B0E
0x8231A635	0x3B0F
0x8231A636	0x3B10
0x8231A637	0x3B11
0x8231A638	0x3B12
0x8231A639	0x3B13
0x8231A730	0x3B14
0x8231A731	0x3B15
0x8231A732	0x3B16
0x8231A733	0x3B17
0x8231A734	0x3B18
0x8231A735	0x3B19
0x8231A736	0x3B1A
0x8231A737	0x3B1B
0x8231A738	0x3B1C
0x8231A739	0x3B1D
0x8231A830	0x3B1E
0x8231A831	0x3B1F
0x8231A832	0x3B20
0x8231A833	0x3B21
0x8231A834	0x3B22
0x8231A835	0x3B23
0x8231A836	0x3B24
0x8231A837	0x3B25
0x8231A838	0x3B26
0x8231A839	0x3B27
0x8231A930	0x3B28
0x8231A931	0x3B29
0x8231A932	0x3B2A
0x8231A933	0x3B2B
0x8231A934	0x3B2C
0x8231A935	0x3B2D
0x8231A936	0x3B2E
0x8231A937	0x3B2F
0x8231A938	0x3B30
0x8231A939	0x3B31
0x8231AA30	0x3B32
0x8231AA31	0x3B33
0x8231AA32	0x3B34
0x8231AA33	0x3B35
0x8231AA34	0x3B36
0x8231AA35	0x3B37
0x8231AA36	0x3B38
0x8231AA37	0x3B39
0x8231AA38	0x3B3A
0x8231AA39	0x3B3B
0x8231AB30	0x3B3C
0x8231AB31	0x3B3D
0x8231AB32	0x3B3E
0x8231AB33	0x3B3F
0x8231AB34	0x3B40
0x8231AB35	0x3B41
0x8231AB36	0x3B42
0x8231AB37	0x3B43
0x8231AB38	0x3B44
0x8231AB39	0x3B45
0x8231AC30	0x3B46
0x8231AC31	0x3B47
0x8231AC32	0x3B48
0x8231AC33	0x3B49
0x8231AC34	0x3B4A
0x8231AC35	0x3B4B
0x8231AC36	0x3B4C
0x8231AC37	0x3B4D
0x8231AC38	0x3B4F
0x8231AC39	0x3B50
0x8231AD30	0x3B51
0x8231AD31	0x3B52
0x8231AD32	0x3B53
0x8231AD33	0x3B54
0x8231AD34	0x3B55
0x8231AD35	0x3B56
0x8231AD36	0x3B57
0x8231AD37	0x3B58
0x8231AD38	0x3B59
0x8231AD39	0x3B5A
0x8231AE30	0x3B5B
0x8231AE31	0x3B5C
0x8231AE32	0x3B5D
0x8231AE33	0x3B5E
0x8231AE34	0x3B5F
0x8231AE35	0x3B60
0x8231AE36	0x3B61
0x8231AE37	0x3B62
0x8231AE38	0x3B63
0x8231AE39	0x3B64
0x8231AF30	0x3B65
0x8231AF31	0x3B66
0x8231AF32	0x3B67
0x8231AF33	0x3B68
0x8231AF34	0x3B69
0x8231AF35	0x3B6A
0x8231AF36	0x3B6B
0x8231AF37	0x3B6C
0x8231AF38	0x3B6D
0x8231AF39	0x3B6E
0x8231B030	0x3B6F
0x8231B031	0x3B70
0x8231B032	0x3B71
0x8231B033	0x3B72
0x8231B034	0x3B73
0x8231B035	0x3B74
0x8231B036	0x3B75
0x8231B037	0x3B76
0x8231B038	0x3B77
0x8231B039	0x3B78
0x8231B130	0x3B79
0x8231B131	0x3B7A
0x8231B132	0x3B7B
0x8231B133	0x3B7C
0x8231B134	0x3B7D
0x8231B135	0x3B7E
0x8231B136	0x3B7F
0x8231B137	0x3B80
0x8231B138	0x3B81
0x8231B139	0x3B82
0x8231B230	0x3B83
0x8231B231	0x3B84
0x8231B232	0x3B85
0x8231B233	0x3B86
0x8231B234	0x3B87
0x8231B235	0x3B88
0x8231B236	0x3B89
0x8231B237	0x3B8A
0x8231B238	0x3B8B
0x8231B239	0x3B8C
0x8231B330	0x3B8D
0x8231B331	0x3B8E
0x8231B332	0x3B8F
0x8231B333	0x3B90
0x8231B334	0x3B91
0x8231B335	0x3B92
0x8231B336	0x3B93
0x8231B337	0x3B94
0x8231B338	0x3B95
0x8231B339	0x3B96
0x8231B430	0x3B97
0x8231B431	0x3B98
0x8231B432	0x3B99
0x8231B433	0x3B9A
0x8231B434	0x3B9B
0x8231B435	0x3B9C
0x8231B436	0x3B9D
0x8231B437	0x3B9E
0x8231B438	0x3B9F
0x8231B439	0x3BA0
0x8231B530	0x3BA1
0x8231B531	0x3BA2
0x8231B532	0x3BA3
0x8231B533	0x3BA4
0x8231B534	0x3BA5
0x8231B535	0x3BA6
0x8231B536	0x3BA7
0x8231B537	0x3BA8
0x8231B538	0x3BA9
0x8231B539	0x3BAA
0x8231B630	0x3BAB
0x8231B631	0x3BAC
0x8231B632	0x3BAD
0x8231B633	0x3BAE
0x8231B634	0x3BAF
0x8231B635	0x3BB0
0x8231B636	0x3BB1
0x8231B637	0x3BB2
0x8231B638	0x3BB3
0x8231B639	0x3BB4
0x8231B730	0x3BB5
0x8231B731	0x3BB6
0x8231B732	0x3BB7
0x8231B733	0x3BB8
0x8231B734	0x3BB9
0x8231B735	0x3BBA
0x8231B736	0x3BBB
0x8231B737	0x3BBC
0x8231B738	0x3BBD
0x8231B739	0x3BBE
0x8231B830	0x3BBF
0x8231B831	0x3BC0
0x8231B832	0x3BC1
0x8231B833	0x3BC2
0x8231B834	0x3BC3
0x8231B835	0x3BC4
0x8231B836	0x3BC5
0x8231B837	0x3BC6
0x8231B838	0x3BC7
0x8231B839	0x3BC8
0x8231B930	0x3BC9
0x8231B931	0x3BCA
0x8231B932	0x3BCB
0x8231B933	0x3BCC
0x8231B934	0x3BCD
0x8231B935	0x3BCE
0x8231B936	0x3BCF
0x8231B937	0x3BD0
0x8231B938	0x3BD1
0x8231B939	0x3BD2
0x8231BA30	0x3BD3
0x8231BA31	0x3BD4
0x8231BA32	0x3BD5
0x8231BA33	0x3BD6
0x8231BA34	0x3BD7
0x8231BA35	0x3BD8
0x8231BA36	0x3BD9
0x8231BA37	0x3BDA
0x8231BA38	0x3BDB
0x8231BA39	0x3BDC
0x8231BB30	0x3BDD
0x8231BB31	0x3BDE
0x8231BB32	0x3BDF
0x8231BB33	0x3BE0
0x8231BB34	0x3BE1
0x8231BB35	0x3BE2
0x8231BB36	0x3BE3
0x8231BB37	0x3BE4
0x8231BB38	0x3BE5
0x8231BB39	0x3BE6
0x8231BC30	0x3BE7
0x8231BC31	0x3BE8
0x8231BC32	0x3BE9
0x8231BC33	0x3BEA
0x8231BC34	0x3BEB
0x8231BC35	0x3BEC
0x8231BC36	0x3BED
0x8231BC37	0x3BEE
0x8231BC38	0x3BEF
0x8231BC39	0x3BF0
0x8231BD30	0x3BF1
0x8231BD31	0x3BF2
0x8231BD32	0x3BF3
0x8231BD33	0x3BF4
0x8231BD34	0x3BF5
0x8231BD35	0x3BF6
0x8231BD36	0x3BF7
0x8231BD37	0x3BF8
0x8231BD38	0x3BF9
0x8231BD39	0x3BFA
0x8231BE30	0x3BFB
0x8231BE31	0x3BFC
0x8231BE32	0x3BFD
0x8231BE33	0x3BFE
0x8231BE34	0x3BFF
0x8231BE35	0x3C00
0x8231BE36	0x3C01
0x8231BE37	0x3C02
0x8231BE38	0x3C03
0x8231BE39	0x3C04
0x8231BF30	0x3C05
0x8231BF31	0x3C06
0x8231BF32	0x3C07
0x8231BF33	0x3C08
0x8231BF34	0x3C09
0x8231BF35	0x3C0A
0x8231BF36	0x3C0B
0x8231BF37	0x3C0C
0x8231BF38	0x3C0D
0x8231BF39	0x3C0E
0x8231C030	0x3C0F
0x8231C031	0x3C10
0x8231C032	0x3C11
0x8231C033	0x3C12
0x8231C034	0x3C13
0x8231C035	0x3C14
0x8231C036	0x3C15
0x8231C037	0x3C16
0x8231C038	0x3C17
0x8231C039	0x3C18
0x8231C130	0x3C19
0x8231C131	0x3C1A
0x8231C132	0x3C1B
0x8231C133	0x3C1C
0x8231C134	0x3C1D
0x8231C135	0x3C1E
0x8231C136	0x3C1F
0x8231C137	0x3C20
0x8231C138	0x3C21
0x8231C139	0x3C22
0x8231C230	0x3C23
0x8231C231	0x3C24
0x8231C232	0x3C25
0x8231C233	0x3C26
0x8231C234	0x3C27
0x8231C235	0x3C28
0x8231C236	0x3C29
0x8231C237	0x3C2A
0x8231C238	0x3C2B
0x8231C239	0x3C2C
0x8231C330	0x3C2D
0x8231C331	0x3C2E
0x8231C332	0x3C2F
0x8231C333	0x3C30
0x8231C334	0x3C31
0x8231C335	0x3C32
0x8231C336	0x3C33
0x8231C337	0x3C34
0x8231C338	0x3C35
0x8231C339	0x3C36
0x8231C430	0x3C37
0x8231C431	0x3C38
0x8231C432	0x3C39
0x8231C433	0x3C3A
0x8231C434	0x3C3B
0x8231C435	0x3C3C
0x8231C436	0x3C3D
0x8231C437	0x3C3E
0x8231C438	0x3C3F
0x8231C439	0x3C40
0x8231C530	0x3C41
0x8231C531	0x3C42
0x8231C532	0x3C43
0x8231C533	0x3C44
0x8231C534	0x3C45
0x8231C535	0x3C46
0x8231C536	0x3C47
0x8231C537	0x3C48
0x8231C538	0x3C49
0x8231C539	0x3C4A
0x8231C630	0x3C4B
0x8231C631	0x3C4C
0x8231C632	0x3C4D
0x8231C633	0x3C4E
0x8231C634	0x3C4F
0x8231C635	0x3C50
0x8231C636	0x3C51
0x8231C637	0x3C52
0x8231C638	0x3C53
0x8231C639	0x3C54
0x8231C730	0x3C55
0x8231C731	0x3C56
0x8231C732	0x3C57
0x8231C733	0x3C58
0x8231C734	0x3C59
0x8231C735	0x3C5A
0x8231C736	0x3C5B
0x8231C737	0x3C5C
0x8231C738	0x3C5D
0x8231C739	0x3C5E
0x8231C830	0x3C5F
0x8231C831	0x3C60
0x8231C832	0x3C61
0x8231C833	0x3C62
0x8231C834	0x3C63
0x8231C835	0x3C64
0x8231C836	0x3C65
0x8231C837	0x3C66
0x8231C838	0x3C67
0x8231C839	0x3C68
0x8231C930	0x3C69
0x8231C931	0x3C6A
0x8231C932	0x3C6B
0x8231C933	0x3C6C
0x8231C934	0x3C6D
0x8231C935	0x3C6F
0x8231C936	0x3C70
0x8231C937	0x3C71
0x8231C938	0x3C72
0x8231C939	0x3C73
0x8231CA30	0x3C74
0x8231CA31	0x3C75
0x8231CA32	0x3C76
0x8231CA33	0x3C77
0x8231CA34	0x3C78
0x8231CA35	0x3C79
0x8231CA36	0x3C7A
0x8231CA37	0x3C7B
0x8231CA38	0x3C7C
0x8231CA39	0x3C7D
0x8231CB30	0x3C7E
0x8231CB31	0x3C7F
0x8231CB32	0x3C80
0x8231CB33	0x3C81
0x8231CB34	0x3C82
0x8231CB35	0x3C83
0x8231CB36	0x3C84
0x8231CB37	0x3C85
0x8231CB38	0x3C86
0x8231CB39	0x3C87
0x8231CC30	0x3C88
0x8231CC31	0x3C89
0x8231CC32	0x3C8A
0x8231CC33	0x3C8B
0x8231CC34	0x3C8C
0x8231CC35	0x3C8D
0x8231CC36	0x3C8E
0x8231CC37	0x3C8F
0x8231CC38	0x3C90
0x8231CC39	0x3C91
0x8231CD30	0x3C92
0x8231CD31	0x3C93
0x8231CD32	0x3C94
0x8231CD33	0x3C95
0x8231CD34	0x3C96
0x8231CD35	0x3C97
0x8231CD36	0x3C98
0x8231CD37	0x3C99
0x8231CD38	0x3C9A
0x8231CD39	0x3C9B
0x8231CE30	0x3C9C
0x8231CE31	0x3C9D
0x8231CE32	0x3C9E
0x8231CE33	0x3C9F
0x8231CE34	0x3CA0
0x8231CE35	0x3CA1
0x8231CE36	0x3CA2
0x8231CE37	0x3CA3
0x8231CE38	0x3CA4
0x8231CE39	0x3CA5
0x8231CF30	0x3CA6
0x8231CF31	0x3CA7
0x8231CF32	0x3CA8
0x8231CF33	0x3CA9
0x8231CF34	0x3CAA
0x8231CF35	0x3CAB
0x8231CF36	0x3CAC
0x8231CF37	0x3CAD
0x8231CF38	0x3CAE
0x8231CF39	0x3CAF
0x8231D030	0x3CB0
0x8231D031	0x3CB1
0x8231D032	0x3CB2
0x8231D033	0x3CB3
0x8231D034	0x3CB4
0x8231D035	0x3CB5
0x8231D036	0x3CB6
0x8231D037	0x3CB7
0x8231D038	0x3CB8
0x8231D039	0x3CB9
0x8231D130	0x3CBA
0x8231D131	0x3CBB
0x8231D132	0x3CBC
0x8231D133	0x3CBD
0x8231D134	0x3CBE
0x8231D135	0x3CBF
0x8231D136	0x3CC0
0x8231D137	0x3CC1
0x8231D138	0x3CC2
0x8231D139	0x3CC3
0x8231D230	0x3CC4
0x8231D231	0x3CC5
0x8231D232	0x3CC6
0x8231D233	0x3CC7
0x8231D234	0x3CC8
0x8231D235	0x3CC9
0x8231D236	0x3CCA
0x8231D237	0x3CCB
0x8231D238	0x3CCC
0x8231D239	0x3CCD
0x8231D330	0x3CCE
0x8231D331	0x3CCF
0x8231D332	0x3CD0
0x8231D333	0x3CD1
0x8231D334	0x3CD2
0x8231D335	0x3CD3
0x8231D336	0x3CD4
0x8231D337	0x3CD5
0x8231D338	0x3CD6
0x8231D339	0x3CD7
0x8231D430	0x3CD8
0x8231D431	0x3CD9
0x8231D432	0x3CDA
0x8231D433	0x3CDB
0x8231D434	0x3CDC
0x8231D435	0x3CDD
0x8231D436	0x3CDE
0x8231D437	0x3CDF
0x8231D438	0x3CE1
0x8231D439	0x3CE2
0x8231D530	0x3CE3
0x8231D531	0x3CE4
0x8231D532	0x3CE5
0x8231D533	0x3CE6
0x8231D534	0x3CE7
0x8231D535	0x3CE8
0x8231D536	0x3CE9
0x8231D537	0x3CEA
0x8231D538	0x3CEB
0x8231D539	0x3CEC
0x8231D630	0x3CED
0x8231D631	0x3CEE
0x8231D632	0x3CEF
0x8231D633	0x3CF0
0x8231D634	0x3CF1
0x8231D635	0x3CF2
0x8231D636	0x3CF3
0x8231D637	0x3CF4
0x8231D638	0x3CF5
0x8231D639	0x3CF6
0x8231D730	0x3CF7
0x8231D731	0x3CF8
0x8231D732	0x3CF9
0x8231D733	0x3CFA
0x8231D734	0x3CFB
0x8231D735	0x3CFC
0x8231D736	0x3CFD
0x8231D737	0x3CFE
0x8231D738	0x3CFF
0x8231D739	0x3D00
0x8231D830	0x3D01
0x8231D831	0x3D02
0x8231D832	0x3D03
0x8231D833	0x3D04
0x8231D834	0x3D05
0x8231D835	0x3D06
0x8231D836	0x3D07
0x8231D837	0x3D08
0x8231D838	0x3D09
0x8231D839	0x3D0A
0x8231D930	0x3D0B
0x8231D931	0x3D0C
0x8231D932	0x3D0D
0x8231D933	0x3D0E
0x8231D934	0x3D0F
0x8231D935	0x3D10
0x8231D936	0x3D11
0x8231D937	0x3D12
0x8231D938	0x3D13
0x8231D939	0x3D14
0x8231DA30	0x3D15
0x8231DA31	0x3D16
0x8231DA32	0x3D17
0x8231DA33	0x3D18
0x8231DA34	0x3D19
0x8231DA35	0x3D1A
0x8231DA36	0x3D1B
0x8231DA37	0x3D1C
0x8231DA38	0x3D1D
0x8231DA39	0x3D1E
0x8231DB30	0x3D1F
0x8231DB31	0x3D20
0x8231DB32	0x3D21
0x8231DB33	0x3D22
0x8231DB34	0x3D23
0x8231DB35	0x3D24
0x8231DB36	0x3D25
0x8231DB37	0x3D26
0x8231DB38	0x3D27
0x8231DB39	0x3D28
0x8231DC30	0x3D29
0x8231DC31	0x3D2A
0x8231DC32	0x3D2B
0x8231DC33	0x3D2C
0x8231DC34	0x3D2D
0x8231DC35	0x3D2E
0x8231DC36	0x3D2F
0x8231DC37	0x3D30
0x8231DC38	0x3D31
0x8231DC39	0x3D32
0x8231DD30	0x3D33
0x8231DD31	0x3D34
0x8231DD32	0x3D35
0x8231DD33	0x3D36
0x8231DD34	0x3D37
0x8231DD35	0x3D38
0x8231DD36	0x3D39
0x8231DD37	0x3D3A
0x8231DD38	0x3D3B
0x8231DD39	0x3D3C
0x8231DE30	0x3D3D
0x8231DE31	0x3D3E
0x8231DE32	0x3D3F
0x8231DE33	0x3D40
0x8231DE34	0x3D41
0x8231DE35	0x3D42
0x8231DE36	0x3D43
0x8231DE37	0x3D44
0x8231DE38	0x3D45
0x8231DE39	0x3D46
0x8231DF30	0x3D47
0x8231DF31	0x3D48
0x8231DF32	0x3D49
0x8231DF33	0x3D4A
0x8231DF34	0x3D4B
0x8231DF35	0x3D4C
0x8231DF36	0x3D4D
0x8231DF37	0x3D4E
0x8231DF38	0x3D4F
0x8231DF39	0x3D50
0x8231E030	0x3D51
0x8231E031	0x3D52
0x8231E032	0x3D53
0x8231E033	0x3D54
0x8231E034	0x3D55
0x8231E035	0x3D56
0x8231E036	0x3D57
0x8231E037	0x3D58
0x8231E038	0x3D59
0x8231E039	0x3D5A
0x8231E130	0x3D5B
0x8231E131	0x3D5C
0x8231E132	0x3D5D
0x8231E133	0x3D5E
0x8231E134	0x3D5F
0x8231E135	0x3D60
0x8231E136	0x3D61
0x8231E137	0x3D62
0x8231E138	0x3D63
0x8231E139	0x3D64
0x8231E230	0x3D65
0x8231E231	0x3D66
0x8231E232	0x3D67
0x8231E233	0x3D68
0x8231E234	0x3D69
0x8231E235	0x3D6A
0x8231E236	0x3D6B
0x8231E237	0x3D6C
0x8231E238	0x3D6D
0x8231E239	0x3D6E
0x8231E330	0x3D6F
0x8231E331	0x3D70
0x8231E332	0x3D71
0x8231E333	0x3D72
0x8231E334	0x3D73
0x8231E335	0x3D74
0x8231E336	0x3D75
0x8231E337	0x3D76
0x8231E338	0x3D77
0x8231E339	0x3D78
0x8231E430	0x3D79
0x8231E431	0x3D7A
0x8231E432	0x3D7B
0x8231E433	0x3D7C
0x8231E434	0x3D7D
0x8231E435	0x3D7E
0x8231E436	0x3D7F
0x8231E437	0x3D80
0x8231E438	0x3D81
0x8231E439	0x3D82
0x8231E530	0x3D83
0x8231E531	0x3D84
0x8231E532	0x3D85
0x8231E533	0x3D86
0x8231E534	0x3D87
0x8231E535	0x3D88
0x8231E536	0x3D89
0x8231E537	0x3D8A
0x8231E538	0x3D8B
0x8231E539	0x3D8C
0x8231E630	0x3D8D
0x8231E631	0x3D8E
0x8231E632	0x3D8F
0x8231E633	0x3D90
0x8231E634	0x3D91
0x8231E635	0x3D92
0x8231E636	0x3D93
0x8231E637	0x3D94
0x8231E638	0x3D95
0x8231E639	0x3D96
0x8231E730	0x3D97
0x8231E731	0x3D98
0x8231E732	0x3D99
0x8231E733	0x3D9A
0x8231E734	0x3D9B
0x8231E735	0x3D9C
0x8231E736	0x3D9D
0x8231E737	0x3D9E
0x8231E738	0x3D9F
0x8231E739	0x3DA0
0x8231E830	0x3DA1
0x8231E831	0x3DA2
0x8231E832	0x3DA3
0x8231E833	0x3DA4
0x8231E834	0x3DA5
0x8231E835	0x3DA6
0x8231E836	0x3DA7
0x8231E837	0x3DA8
0x8231E838	0x3DA9
0x8231E839	0x3DAA
0x8231E930	0x3DAB
0x8231E931	0x3DAC
0x8231E932	0x3DAD
0x8231E933	0x3DAE
0x8231E934	0x3DAF
0x8231E935	0x3DB0
0x8231E936	0x3DB1
0x8231E937	0x3DB2
0x8231E938	0x3DB3
0x8231E939	0x3DB4
0x8231EA30	0x3DB5
0x8231EA31	0x3DB6
0x8231EA32	0x3DB7
0x8231EA33	0x3DB8
0x8231EA34	0x3DB9
0x8231EA35	0x3DBA
0x8231EA36	0x3DBB
0x8231EA37	0x3DBC
0x8231EA38	0x3DBD
0x8231EA39	0x3DBE
0x8231EB30	0x3DBF
0x8231EB31	0x3DC0
0x8231EB32	0x3DC1
0x8231EB33	0x3DC2
0x8231EB34	0x3DC3
0x8231EB35	0x3DC4
0x8231EB36	0x3DC5
0x8231EB37	0x3DC6
0x8231EB38	0x3DC7
0x8231EB39	0x3DC8
0x8231EC30	0x3DC9
0x8231EC31	0x3DCA
0x8231EC32	0x3DCB
0x8231EC33	0x3DCC
0x8231EC34	0x3DCD
0x8231EC35	0x3DCE
0x8231EC36	0x3DCF
0x8231EC37	0x3DD0
0x8231EC38	0x3DD1
0x8231EC39	0x3DD2
0x8231ED30	0x3DD3
0x8231ED31	0x3DD4
0x8231ED32	0x3DD5
0x8231ED33	0x3DD6
0x8231ED34	0x3DD7
0x8231ED35	0x3DD8
0x8231ED36	0x3DD9
0x8231ED37	0x3DDA
0x8231ED38	0x3DDB
0x8231ED39	0x3DDC
0x8231EE30	0x3DDD
0x8231EE31	0x3DDE
0x8231EE32	0x3DDF
0x8231EE33	0x3DE0
0x8231EE34	0x3DE1
0x8231EE35	0x3DE2
0x8231EE36	0x3DE3
0x8231EE37	0x3DE4
0x8231EE38	0x3DE5
0x8231EE39	0x3DE6
0x8231EF30	0x3DE7
0x8231EF31	0x3DE8
0x8231EF32	0x3DE9
0x8231EF33	0x3DEA
0x8231EF34	0x3DEB
0x8231EF35	0x3DEC
0x8231EF36	0x3DED
0x8231EF37	0x3DEE
0x8231EF38	0x3DEF
0x8231EF39	0x3DF0
0x8231F030	0x3DF1
0x8231F031	0x3DF2
0x8231F032	0x3DF3
0x8231F033	0x3DF4
0x8231F034	0x3DF5
0x8231F035	0x3DF6
0x8231F036	0x3DF7
0x8231F037	0x3DF8
0x8231F038	0x3DF9
0x8231F039	0x3DFA
0x8231F130	0x3DFB
0x8231F131	0x3DFC
0x8231F132	0x3DFD
0x8231F133	0x3DFE
0x8231F134	0x3DFF
0x8231F135	0x3E00
0x8231F136	0x3E01
0x8231F137	0x3E02
0x8231F138	0x3E03
0x8231F139	0x3E04
0x8231F230	0x3E05
0x8231F231	0x3E06
0x8231F232	0x3E07
0x8231F233	0x3E08
0x8231F234	0x3E09
0x8231F235	0x3E0A
0x8231F236	0x3E0B
0x8231F237	0x3E0C
0x8231F238	0x3E0D
0x8231F239	0x3E0E
0x8231F330	0x3E0F
0x8231F331	0x3E10
0x8231F332	0x3E11
0x8231F333	0x3E12
0x8231F334	0x3E13
0x8231F335	0x3E14
0x8231F336	0x3E15
0x8231F337	0x3E16
0x8231F338	0x3E17
0x8231F339	0x3E18
0x8231F430	0x3E19
0x8231F431	0x3E1A
0x8231F432	0x3E1B
0x8231F433	0x3E1C
0x8231F434	0x3E1D
0x8231F435	0x3E1E
0x8231F436	0x3E1F
0x8231F437	0x3E20
0x8231F438	0x3E21
0x8231F439	0x3E22
0x8231F530	0x3E23
0x8231F531	0x3E24
0x8231F532	0x3E25
0x8231F533	0x3E26
0x8231F534	0x3E27
0x8231F535	0x3E28
0x8231F536	0x3E29
0x8231F537	0x3E2A
0x8231F538	0x3E2B
0x8231F539	0x3E2C
0x8231F630	0x3E2D
0x8231F631	0x3E2E
0x8231F632	0x3E2F
0x8231F633	0x3E30
0x8231F634	0x3E31
0x8231F635	0x3E32
0x8231F636	0x3E33
0x8231F637	0x3E34
0x8231F638	0x3E35
0x8231F639	0x3E36
0x8231F730	0x3E37
0x8231F731	0x3E38
0x8231F732	0x3E39
0x8231F733	0x3E3A
0x8231F734	0x3E3B
0x8231F735	0x3E3C
0x8231F736	0x3E3D
0x8231F737	0x3E3E
0x8231F738	0x3E3F
0x8231F739	0x3E40
0x8231F830	0x3E41
0x8231F831	0x3E42
0x8231F832	0x3E43
0x8231F833	0x3E44
0x8231F834	0x3E45
0x8231F835	0x3E46
0x8231F836	0x3E47
0x8231F837	0x3E48
0x8231F838	0x3E49
0x8231F839	0x3E4A
0x8231F930	0x3E4B
0x8231F931	0x3E4C
0x8231F932	0x3E4D
0x8231F933	0x3E4E
0x8231F934	0x3E4F
0x8231F935	0x3E50
0x8231F936	0x3E51
0x8231F937	0x3E52
0x8231F938	0x3E53
0x8231F939	0x3E54
0x8231FA30	0x3E55
0x8231FA31	0x3E56
0x8231FA32	0x3E57
0x8231FA33	0x3E58
0x8231FA34	0x3E59
0x8231FA35	0x3E5A
0x8231FA36	0x3E5B
0x8231FA37	0x3E5C
0x8231FA38	0x3E5D
0x8231FA39	0x3E5E
0x8231FB30	0x3E5F
0x8231FB31	0x3E60
0x8231FB32	0x3E61
0x8231FB33	0x3E62
0x8231FB34	0x3E63
0x8231FB35	0x3E64
0x8231FB36	0x3E65
0x8231FB37	0x3E66
0x8231FB38	0x3E67
0x8231FB39	0x3E68
0x8231FC30	0x3E69
0x8231FC31	0x3E6A
0x8231FC32	0x3E6B
0x8231FC33	0x3E6C
0x8231FC34	0x3E6D
0x8231FC35	0x3E6E
0x8231FC36	0x3E6F
0x8231FC37	0x3E70
0x8231FC38	0x3E71
0x8231FC39	0x3E72
0x8231FD30	0x3E73
0x8231FD31	0x3E74
0x8231FD32	0x3E75
0x8231FD33	0x3E76
0x8231FD34	0x3E77
0x8231FD35	0x3E78
0x8231FD36	0x3E79
0x8231FD37	0x3E7A
0x8231FD38	0x3E7B
0x8231FD39	0x3E7C
0x8231FE30	0x3E7D
0x8231FE31	0x3E7E
0x8231FE32	0x3E7F
0x8231FE33	0x3E80
0x8231FE34	0x3E81
0x8231FE35	0x3E82
0x8231FE36	0x3E83
0x8231FE37	0x3E84
0x8231FE38	0x3E85
0x8231FE39	0x3E86
0x82328130	0x3E87
0x82328131	0x3E88
0x82328132	0x3E89
0x82328133	0x3E8A
0x82328134	0x3E8B
0x82328135	0x3E8C
0x82328136	0x3E8D
0x82328137	0x3E8E
0x82328138	0x3E8F
0x82328139	0x3E90
0x82328230	0x3E91
0x82328231	0x3E92
0x82328232	0x3E93
0x82328233	0x3E94
0x82328234	0x3E95
0x82328235	0x3E96
0x82328236	0x3E97
0x82328237	0x3E98
0x82328238	0x3E99
0x82328239	0x3E9A
0x82328330	0x3E9B
0x82328331	0x3E9C
0x82328332	0x3E9D
0x82328333	0x3E9E
0x82328334	0x3E9F
0x82328335	0x3EA0
0x82328336	0x3EA1
0x82328337	0x3EA2
0x82328338	0x3EA3
0x82328339	0x3EA4
0x82328430	0x3EA5
0x82328431	0x3EA6
0x82328432	0x3EA7
0x82328433	0x3EA8
0x82328434	0x3EA9
0x82328435	0x3EAA
0x82328436	0x3EAB
0x82328437	0x3EAC
0x82328438	0x3EAD
0x82328439	0x3EAE
0x82328530	0x3EAF
0x82328531	0x3EB0
0x82328532	0x3EB1
0x82328533	0x3EB2
0x82328534	0x3EB3
0x82328535	0x3EB4
0x82328536	0x3EB5
0x82328537	0x3EB6
0x82328538	0x3EB7
